,SampleID,SampleID,SampleIDnoRep,SeqID,StationCode,SampleDate,Replicate,SampleType,D_ValveCount,S_EntityCount,S_Biovolume,D_NumberTaxa,S_NumberTaxa,H_NumberTaxa,UnrecognizedTaxa,D_ASCI,S_ASCI,H_ASCI,D_cnt.spp.most.tol_pct_att,D_cnt.spp.most.tol_pred,D_cnt.spp.most.tol_raw,D_cnt.spp.most.tol_scr,D_EpiRho.richness_pct_att,D_EpiRho.richness_pred,D_EpiRho.richness_raw,D_EpiRho.richness_scr,D_prop.spp.IndicatorClass_TN_low_pct_att,D_prop.spp.IndicatorClass_TN_low_pred,D_prop.spp.IndicatorClass_TN_low_raw,D_prop.spp.IndicatorClass_TN_low_scr,D_prop.spp.Planktonic_pct_att,D_prop.spp.Planktonic_pred,D_prop.spp.Planktonic_raw,D_prop.spp.Planktonic_scr,D_prop.spp.Trophic.E_pct_att,D_prop.spp.Trophic.E_pred,D_prop.spp.Trophic.E_raw,D_prop.spp.Trophic.E_scr,D_Salinity.BF.richness_pct_att,D_Salinity.BF.richness_pred,D_Salinity.BF.richness_raw,D_Salinity.BF.richness_scr,S_prop.spp.IndicatorClass_DOC_high_pct_att,S_prop.spp.IndicatorClass_DOC_high_raw,S_prop.spp.IndicatorClass_DOC_high_scr,S_prop.spp.IndicatorClass_NonRef_pct_att,S_prop.spp.IndicatorClass_NonRef_raw,S_prop.spp.IndicatorClass_NonRef_scr,S_prop.spp.IndicatorClass_TP_high_pct_att,S_prop.spp.IndicatorClass_TP_high_raw,S_prop.spp.IndicatorClass_TP_high_scr,S_prop.spp.ZHR_pct_att,S_prop.spp.ZHR_raw,S_prop.spp.ZHR_scr,H_cnt.spp.IndicatorClass_TP_high_pct_att,H_cnt.spp.IndicatorClass_TP_high_pred,H_cnt.spp.IndicatorClass_TP_high_raw,H_cnt.spp.IndicatorClass_TP_high_scr,H_cnt.spp.most.tol_pct_att,H_cnt.spp.most.tol_pred,H_cnt.spp.most.tol_raw,H_cnt.spp.most.tol_scr,H_EpiRho.richness_pct_att,H_EpiRho.richness_pred,H_EpiRho.richness_raw,H_EpiRho.richness_scr,H_OxyRed.DO_30.richness_pct_att,H_OxyRed.DO_30.richness_pred,H_OxyRed.DO_30.richness_raw,H_OxyRed.DO_30.richness_scr,H_prop.spp.Planktonic_pct_att,H_prop.spp.Planktonic_pred,H_prop.spp.Planktonic_raw,H_prop.spp.Planktonic_scr,H_prop.spp.Trophic.E_pct_att,H_prop.spp.Trophic.E_pred,H_prop.spp.Trophic.E_raw,H_prop.spp.Trophic.E_scr,H_prop.spp.ZHR_pct_att,H_prop.spp.ZHR_raw,H_prop.spp.ZHR_scr,H_Salinity.BF.richness_pct_att,H_Salinity.BF.richness_pred,H_Salinity.BF.richness_raw,H_Salinity.BF.richness_scr,Comments,version_number
60,402M00015_6/6/16_1,402M00015_06/06/16_1,402M00015_6/6/16,#N/A,402M00015,6/6/16,1,"Microalgae, Epiphyte, Integrated, Macroalgae",600,136,0,34,48,82,NA,0.728662657,0.870865721,0.704126008,0.411764706,5.184043608,7,0.541581868,1,1.8787,0,0.338200854,0.705882353,0.44521549,0.291666667,0.399441344,0.941176471,0.007300593,0.03125,0.566295096,0.794117647,0.483893229,0.518518519,0.657758992,0.794117647,3.914923947,4,0.787533549,0.770833333,0.27027027,0.78425406,0.770833333,0.216216216,0.819410319,0.770833333,0.162162162,0.827724726,1,0.020833333,0.041666667,0.682926829,12.7918,19,0.446560624,0.219512195,6.022586455,11,0.352971673,0.987804878,1.812833333,0,0.343302456,0.304878049,2.247904762,1,1,0.390243902,0.007656719,0.03125,0.569880718,0.329268293,0.485283054,0.518518519,0.661741945,0.585365854,0.020833333,0.041666667,0.329268293,3.337813883,4,0.699527248,,2.5.5
61,402M00029_6/6/16_1,402M00029_06/06/16_1,402M00029_6/6/16,#N/A,402M00029,6/6/16,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,151,0,23,43,66,NA,0.548136151,0.894723749,0.650785541,0.47826087,5.54362701,8,0.482620597,1,2.612733333,0,0.177242281,0.739130435,0.44521549,0.117647059,0.028671311,1,0.028200047,0,1,0.739130435,0.479410901,0.823529412,0,0.739130435,3.909640613,4,0.786977412,0.658536585,0.259259259,0.796087797,0.658536585,0.185185185,0.851851852,0.658536585,0.185185185,0.795306389,1,0.048780488,0.097560976,0.640625,14.6487,17,0.662744209,0.21875,6.022586455,11,0.352971673,0.984375,2.5438,0,0.177452096,0.25,3.834466667,4,0.813091888,0.359375,0.025255204,0,1,0.265625,0.479980578,0.823529412,0,0.640625,0.048780488,0.097560976,0.265625,3.343013883,4,0.70005282,,2.5.5
62,402M00030_4/19/17_1,402M00030_04/19/17_1,402M00030_4/19/17,#N/A,402M00030,4/19/17,1,"Epiphyte, Integrated, Microalgae, Macroalgae",600,161,0,19,26,45,NA,1.026528545,0.890764761,0.984869527,0.315789474,5.184043608,2,1,1,1.9756,0,0.316952656,0.526315789,0.44521549,0.5,0.843320961,0.894736842,0.017134387,0,0.987763692,0.631578947,0.483893229,0.583333333,0.489948055,0.684210526,3.914923947,2,0.998058654,0.884615385,0.347826087,0.700903387,0.884615385,0.173913043,0.863636364,0.884615385,0.173913043,0.811178505,1,0.076923077,0.153846154,0.711111111,12.7918,8,1,0.2,6.022586455,4,0.906048719,0.955555556,1.9747,0,0.306576233,0.244444444,2.176771429,0,1,0.377777778,0.017577701,0,0.992154579,0.266666667,0.485283054,0.583333333,0.496315167,0.577777778,0.076923077,0.153846154,0.288888889,3.337813883,2,0.90167023,,2.5.5
63,402M00042_4/19/17_1,402M00042_04/19/17_1,402M00042_4/19/17,#N/A,402M00042,4/19/17,1,"Integrated, Microalgae, Epiphyte, Macroalgae",604,25,0,13,26,39,NA,1.062388577,0.995868197,1.088996154,0.384615385,5.184043608,2,1,1,1.942333333,0,0.324247359,0.461538462,0.44521549,0.333333333,0.488217267,0.923076923,0.017097848,0,0.987388854,0.692307692,0.48389037,0.333333333,1,0.692307692,3.915723947,2,0.998142864,0.64,0.1875,0.873208802,0.64,0.125,0.914772727,0.64,0.125,0.880052151,1,0.08,0.16,0.605263158,12.7918,6,1,0.131578947,6.022586455,2,1,0.947368421,1.987966667,0,0.303566134,0.184210526,2.194971429,1,1,0.315789474,0.018549303,0,1,0.236842105,0.485279516,0.333333333,1,0.657894737,0.08,0.16,0.236842105,3.337813883,2,0.90167023,,2.5.5
64,402M00043_6/22/16_1,402M00043_06/22/16_1,402M00043_6/22/16,#N/A,402M00043,6/22/16,1,"Epiphyte, Integrated, Microalgae, Macroalgae",602,137,0,49,22,71,NA,0.953872217,0.908980374,0.887151446,0.265306122,4.345193597,6,0.556418473,1,2.3144,4,1,0.571428571,0.409422836,0.428571429,0.767394286,0.959183673,0.012167937,0.021276596,0.718542703,0.653061224,0.504132543,0.53125,0.677197394,0.714285714,4.022746466,6,0.588358118,0.772727273,0.235294118,0.821843579,0.772727273,0.176470588,0.860962567,0.772727273,0.176470588,0.807577268,1,0.045454545,0.090909091,0.577464789,12.87043333,17,0.563070361,0.197183099,6.022586455,7,0.669015699,1,2.345733333,4,1,0.436619718,1.6587,1,0.946807616,0.661971831,0.012212716,0.021276596,0.71890282,0.450704225,0.511138146,0.53125,0.695237323,0.309859155,0.045454545,0.090909091,0.492957746,3.378546335,6,0.501501156,,2.5.5
65,402M00046_4/26/17_1,402M00046_04/26/17_1,402M00046_4/26/17,#N/A,402M00046,4/26/17,1,"Integrated, Microalgae, Epiphyte, Macroalgae",606,175,0,29,36,65,NA,0.844102382,0.812023615,0.795362193,0.413793103,5.531279254,6,0.665617889,1,1.994866667,0,0.312727868,0.724137931,0.44521549,0.333333333,0.488217267,0.896551724,0.015407566,0,0.970048661,0.75862069,0.483893229,0.545454545,0.588019382,0.827586207,3.914923947,4,0.787533549,0.805555556,0.413793103,0.630007412,0.805555556,0.24137931,0.793103448,0.805555556,0.24137931,0.716180371,1,0.083333333,0.166666667,0.738461538,14.77966667,19,0.557982787,0.261538462,6.022586455,10,0.431982679,0.984615385,1.978,0,0.30582749,0.323076923,2.5178,2,0.923949348,0.4,0.015417859,0,0.970001966,0.338461538,0.485283054,0.545454545,0.592993154,0.553846154,0.083333333,0.166666667,0.369230769,3.337813883,4,0.699527248,,2.5.5
66,402S01567_5/24/17_1,402S01567_05/24/17_1,402S01567_5/24/17,#N/A,402S01567,5/24/17,1,"Integrated, Macroalgae, Microalgae, Epiphyte",600,7,0,24,11,35,NA,1.04804798,0.896413212,1.11322596,0.291666667,4.442502432,1,1,1,1.551566667,0,0.409934538,0.666666667,0.375732569,0.25,0.458707272,0.958333333,0.012237336,0,0.937526049,0.708333333,0.482294337,0.411764706,0.930013812,0.791666667,3.905333807,2,0.997049172,0.545454545,0.333333333,0.716479017,0.545454545,0.333333333,0.696969697,0.545454545,0.333333333,0.586701434,1,0.272727273,0.545454545,0.542857143,10.5491,11,0.769263768,0.2,6.022586455,1,1,1,1.5035,0,0.41348766,0.371428571,1.298724315,0,1,0.657142857,0.013157387,0,0.946817239,0.485714286,0.483202224,0.411764706,0.928898681,0.314285714,0.272727273,0.545454545,0.542857143,3.350365918,2,0.902938883,,2.5.5
67,403M01500_6/15/16_1,403M01500_06/15/16_1,403M01500_6/15/16,#N/A,403M01500,6/15/16,1,"Integrated, Microalgae, Macroalgae, Epiphyte",600,36,0,14,18,32,NA,0.782453217,0.891718177,0.887716683,0.428571429,5.599061234,6,0.671858376,1,1.174466667,0,0.492624894,0.5,0.167714689,0,0.369259236,1,0.02737293,0,1,0.571428571,0.539355405,0.875,0,0.714285714,3.799977287,1,1,0.833333333,0.333333333,0.716479017,0.833333333,0.2,0.836363636,0.833333333,0.133333333,0.868318123,1,0.055555556,0.111111111,0.71875,13.3015,9,1,0.1875,6.246505375,6,0.765718765,1,0.9921,0,0.529520139,0.28125,2.645266667,3,0.78239789,0.4375,0.02460043,0,1,0.25,0.518533094,0.875,0,0.5625,0.055555556,0.111111111,0.3125,3.400314915,1,1,,2.5.5
68,403M01522_6/29/16_1,403M01522_06/29/16_1,403M01522_6/29/16,#N/A,403M01522,6/29/16,1,"Microalgae, Epiphyte, Integrated, Macroalgae",595,84,0,53,20,73,Tryblionella angustatula,0.703144446,0.846763701,0.666829752,0.188679245,5.567557889,5,0.761025013,1,2.6939,2,0.598003386,0.547169811,0.333629781,0.137931034,0.309635783,0.924528302,0.01805712,0,0.997229782,0.641509434,0.553976014,0.705882353,0.354108618,0.679245283,3.91116816,10,0.155562891,0.6,0.333333333,0.716479017,0.6,0.25,0.784090909,0.6,0.25,0.704041721,1,0.1,0.2,0.534246575,17.0988,27,0.239563818,0.150684932,6.246505375,6,0.765718765,1,2.695466667,2,0.596823817,0.383561644,2.7001,4,0.629063095,0.671232877,0.018014392,0,0.996633537,0.465753425,0.55831483,0.705882353,0.369932364,0.273972603,0.1,0.2,0.493150685,3.405282669,10,0.099917474,,2.5.5
69,403M01528_6/15/16_1,403M01528_06/15/16_1,403M01528_6/15/16,#N/A,403M01528,6/15/16,1,"Integrated, Microalgae, Macroalgae, Epiphyte",600,141,0,30,19,49,NA,0.585261421,0.737557261,0.451974008,0.433333333,5.587516746,10,0.302527282,1,1.5441,0,0.411571826,0.733333333,0.167714689,0.090909091,0.56295216,0.966666667,0.028137017,0.034482759,0.746886801,0.733333333,0.539298897,0.681818182,0.37841248,0.766666667,3.721186566,9,0.240827496,0.842105263,0.375,0.671699079,0.842105263,0.3125,0.71875,0.842105263,0.25,0.704041721,1,0,0,0.755102041,12.69956667,23,0.21718634,0.306122449,6.246505375,12,0.291652726,0.979591837,1.467433333,0,0.421670892,0.387755102,2.7111,5,0.468617199,0.591836735,0.025654448,0.034482759,0.721318954,0.448979592,0.518533094,0.681818182,0.32981644,0.387755102,0,0,0.469387755,3.311872637,9,0.191547874,,2.5.5
70,403M01539_4/20/17_1,403M01539_04/20/17_1,403M01539_4/20/17,#N/A,403M01539,4/20/17,1,"Epiphyte, Integrated, Microalgae, Macroalgae",600,76,0,27,23,50,NA,1.059988534,1.124718364,1.107688554,0.37037037,4.161110174,3,0.815671625,1,1.6731,1,0.602564402,0.555555556,0.398100444,0.333333333,0.588601629,1,0.005747019,0,0.870943473,0.777777778,0.586368089,0.523809524,0.90937606,0.777777778,4.096552175,1,1,0.608695652,0.142857143,0.921187308,0.608695652,0.142857143,0.896103896,0.608695652,0.142857143,0.854907804,1,0.260869565,0.52173913,0.56,11.05213333,11,0.797459352,0.2,5.753762021,3,0.963819636,0.98,1.7135,1,0.592732201,0.36,0.930433333,1,0.828660601,0.54,0.005182956,0,0.865026766,0.42,0.585905659,0.523809524,0.90505668,0.46,0.260869565,0.52173913,0.42,3.536137846,1,1,,2.5.5
73,403WE0534_6/6/18_1,403WE0534_06/06/18_1,403WE0534_6/6/18,#N/A,403WE0534,6/6/18,1,"Epiphyte, Integrated, Macroalgae, Microalgae",598,120,0,28,29,57,Tryblionella angustatula,0.854569645,1.012790499,0.866490877,0.464285714,5.364662553,7,0.558210923,1,2.3817,2,0.666462493,0.821428571,0.359786409,0.173913043,0.330569958,0.964285714,0.031602364,0,1,0.821428571,0.559793678,0.608695652,0.62079547,0.857142857,3.925634274,5,0.683398393,0.571428571,0.25,0.806038895,0.571428571,0.1875,0.849431818,0.571428571,0.1875,0.792046936,1,0.214285714,0.428571429,0.642857143,15.14243333,19,0.578316267,0.267857143,6.108946274,8,0.596828069,0.982142857,2.368066667,2,0.6711082,0.375,2.288066667,4,0.56221875,0.482142857,0.027955647,0,1,0.410714286,0.563473757,0.608695652,0.631148993,0.5,0.214285714,0.428571429,0.428571429,3.318367773,5,0.59649031,,2.5.5
74,403WE0535_6/6/18_1,403WE0535_06/06/18_1,403WE0535_6/6/18,#N/A,403WE0535,6/6/18,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,195,0,70,20,90,Tryblionella angustatula,0.430235874,0.71255985,0.362297093,0.328571429,5.585204091,14,0,1,2.6939,2,0.598003386,0.614285714,0.333629781,0.139534884,0.313052979,0.957142857,0.016430047,0.044776119,0.521190785,0.728571429,0.555672171,0.647058824,0.51079911,0.771428571,3.908501493,15,0,0.588235294,0.5,0.537359263,0.588235294,0.5,0.522727273,0.588235294,0.4,0.492829205,1,0.235294118,0.470588235,0.574712644,17.15836667,40,0,0.298850575,6.246505375,16,0,1,2.698966667,2,0.596029696,0.505747126,2.7271,8,0,0.770114943,0.017347706,0.044776119,0.530545337,0.586206897,0.558476864,0.647058824,0.520481151,0.195402299,0.235294118,0.470588235,0.620689655,3.405282669,15,0,,2.5.5
75,403WE0540_6/6/19_1,403WE0540_06/06/19_1,403WE0540_6/6/19,#N/A,403WE0540,6/6/19,1,"Integrated, Epiphyte, Microalgae, Macroalgae",317,8,0,56,5,61,Achnanthidium druartii,0.484314262,0.638118328,0.533465085,0.296296296,4.471590953,11,0.107720222,0.981481481,1.2822,1,0.688280818,0.537037037,0.377993342,0.172413793,0.288583526,0.907407407,0.013195243,0.040816327,0.528628268,0.666666667,0.48389037,0.611111111,0.418021681,0.722222222,3.915723947,10,0.156042445,0.8,0.5,0.537359263,0.8,0.5,0.522727273,0.8,0.5,0.35202086,1,0.2,0.4,0.474576271,9.784322222,22,0.109834734,0.271186441,6.022586455,11,0.352971673,0.983050847,1.266466667,1,0.694160409,0.576271186,2.965985714,5,0.509967418,0.830508475,0.01359685,0.040816327,0.532688313,0.610169492,0.485279516,0.611111111,0.425408947,0.084745763,0.2,0.4,0.661016949,3.337813883,10,0.093098303,,2.5.5
76,403WE0560_6/4/18_1,403WE0560_06/04/18_1,403WE0560_6/4/18,#N/A,403WE0560,6/4/18,1,"Integrated, Macroalgae, Microalgae, Epiphyte",608,141,0,60,36,96,NA,0.764156143,1.169914052,0.772595943,0.233333333,4.469133372,9,0.291628073,1,2.765566667,4,1,0.55,0.37569686,0.303030303,0.571770893,0.95,0.015962849,0.01754386,0.795767005,0.7,0.492081603,0.5,0.726905354,0.766666667,4.051170102,11,0.065037301,0.714285714,0.16,0.902763562,0.714285714,0.08,0.961818182,0.714285714,0.08,0.943415906,1,0.257142857,0.514285714,0.621052632,17.43795238,27,0.25857369,0.157894737,6.022586455,9,0.510993686,1,2.7987,4,1,0.4,3.053952381,4,0.686468719,0.6,0.018165646,0.01754386,0.818244722,0.442105263,0.492448443,0.5,0.727294955,0.368421053,0.257142857,0.514285714,0.484210526,3.405282669,11,0,,2.5.5
77,403WE0682_6/5/18_1,403WE0682_06/05/18_1,403WE0682_6/5/18,#N/A,403WE0682,6/5/18,1,"Integrated, Macroalgae, Microalgae, Epiphyte",602,92,0,61,9,70,NA,0.562700218,0.656842787,0.487726513,0.245901639,5.567557889,10,0.300689729,1,2.237133333,0,0.259603718,0.557377049,0.283028306,0.205882353,0.562226992,0.918032787,0.040312388,0.125,0,0.704918033,0.596647298,0.441860465,1,0.704918033,4.41161122,8,0.41876591,0.777777778,0.428571429,0.614124872,0.777777778,0.428571429,0.597402597,0.777777778,0.285714286,0.653753027,1,0,0,0.5,19.01316667,24,0.5150196,0.214285714,6.108946274,10,0.438806056,1,2.3951,0,0.21119091,0.557142857,3.121166667,6,0.372912061,0.8,0.040526634,0.125,0,0.614285714,0.600881837,0.441860465,1,0.128571429,0,0,0.614285714,3.51210312,8,0.312856958,,2.5.5
78,403WE0683_6/5/18_1,403WE0683_06/05/18_1,403WE0683_6/5/18,#N/A,403WE0683,6/5/18,1,"Integrated, Microalgae, Macroalgae, Epiphyte",603,12,0,27,8,35,NA,0.703042297,0.621506279,0.683158292,0.444444444,4.163592527,6,0.539698997,1,3.0207,0,0.087783492,0.62962963,0.372446714,0.176470588,0.309044792,0.888888889,0.010333866,0,0.917998811,0.62962963,0.559130292,0.588235294,0.672051474,0.703703704,3.594350092,5,0.648526575,0.625,0.4,0.644831116,0.625,0.4,0.627272727,0.625,0.4,0.492829205,1,0,0,0.6,11.80076667,15,0.615216591,0.342857143,5.574356658,6,0.712611618,0.942857143,3.1385,0,0.042519528,0.371428571,0.568466667,3,0.445477732,0.685714286,0.010012191,0,0.914558244,0.485714286,0.556547231,0.588235294,0.665691376,0.228571429,0,0,0.542857143,3.323597637,5,0.5970189,,2.5.5
79,403WE0905_6/7/18_1,403WE0905_06/07/18_1,403WE0905_6/7/18,#N/A,403WE0905,6/7/18,1,"Integrated, Macroalgae, Microalgae, Epiphyte",603,199,0,61,16,77,NA,0.552426124,0.905559746,0.538338104,0.295081967,4.235832919,11,0.086014674,1,2.003233333,2,0.749452532,0.639344262,0.338898478,0.256410256,0.550844636,0.983606557,0.010946086,0.033333333,0.582320913,0.754098361,0.501538879,0.586956522,0.526253373,0.819672131,3.807957714,13,0,0.642857143,0.333333333,0.716479017,0.642857143,0.333333333,0.696969697,0.642857143,0.333333333,0.586701434,1,0.285714286,0.571428571,0.586666667,11.48247222,31,0,0.266666667,5.995102972,12,0.271789169,1,2.058566667,2,0.74133122,0.56,1.435366667,4,0.423884862,0.8,0.013646021,0.033333333,0.609942632,0.613333333,0.50141309,0.586956522,0.528236382,0.186666667,0.285714286,0.571428571,0.666666667,3.339813883,13,0,,2.5.5
81,403WE1027_5/29/19_1,403WE1027_05/29/19_1,403WE1027_5/29/19,#N/A,403WE1027,5/29/19,1,Integrated,599,0,0,30,0,30,Cymbella maggiana,0.838682713,NA,NA,0.466666667,5.184043608,7,0.541581868,1,0.4564,0,0.650082303,0.6,0.352402752,0.222222222,0.449230348,0.966666667,0.039943074,0.034482759,0.868002246,0.733333333,0.604586393,0.681818182,0.547447228,0.733333333,3.381121376,4,0.731344128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Warning - Only Diatom data present,2.5.5
82,404BA1128_6/13/18_1,404BA1128_06/13/18_1,404BA1128_6/13/18,#N/A,404BA1128,6/13/18,1,"Integrated, Microalgae, Macroalgae, Epiphyte",600,200,0,42,15,57,NA,0.454595279,0.656437478,0.389694699,0.380952381,5.431838692,12,0.104060348,1,1.827633333,0,0.349398735,0.69047619,0.239092544,0.068965517,0.364119457,1,0.016904753,0.023809524,0.741151854,0.738095238,0.515535447,0.709677419,0.244757056,0.761904762,3.804256091,9,0.249571607,0.733333333,0.545454545,0.488508421,0.733333333,0.454545455,0.570247934,0.733333333,0.272727273,0.672039825,1,0.066666667,0.133333333,0.631578947,13.13746667,26,0.073577752,0.298245614,6.150725391,13,0.205074046,0.98245614,1.6417,0,0.38213121,0.49122807,2.664833333,6,0.298880907,0.736842105,0.016759991,0.023809524,0.739563153,0.543859649,0.51442396,0.709677419,0.248223603,0.263157895,0.066666667,0.133333333,0.561403509,3.365823591,9,0.197000777,,2.5.5
83,404BA1128_6/5/19_1,404BA1128_06/05/19_1,404BA1128_6/5/19,#N/A,404BA1128,6/5/19,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,192,0,49,16,65,NA,0.359120099,0.539616526,0.310019814,0.306122449,5.431838692,11,0.196127405,0.979591837,1.827633333,1,0.568678387,0.612244898,0.239092544,0.033333333,0.288200736,0.979591837,0.016904753,0.041666667,0.557959792,0.714285714,0.515535447,0.8,0.010904396,0.755102041,3.804256091,12,0,0.6875,0.727272727,0.293105053,0.6875,0.454545455,0.570247934,0.6875,0.363636364,0.544032239,1,0.0625,0.125,0.584615385,13.13746667,31,0,0.261538462,6.150725391,13,0.205074046,0.984615385,1.6417,1,0.609023034,0.523076923,2.664833333,6,0.298880907,0.738461538,0.016759991,0.041666667,0.556409768,0.538461538,0.51442396,0.8,0.017693383,0.246153846,0.0625,0.125,0.569230769,3.365823591,12,0,,2.5.5
84,404BA1144_6/11/18_1,404BA1144_06/11/18_1,404BA1144_6/11/18,#N/A,404BA1144,6/11/18,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,142,0,49,24,73,NA,0.921624835,1.108593512,0.819144215,0.265306122,5.549713496,9,0.391113905,1,0.116966667,7,1,0.714285714,0.276630393,0.285714286,0.745950212,0.959183673,0.015305251,0,0.968999038,0.734693878,0.682138866,0.611111111,0.931303496,0.816326531,4.619940979,11,0.124907575,0.727272727,0.1875,0.873208802,0.727272727,0.1875,0.849431818,0.727272727,0.125,0.880052151,1,0.272727273,0.545454545,0.661971831,13.9614,24,0.231862393,0.197183099,6.022586455,9,0.510993686,1,0.141066667,7,1,0.478873239,3.035866667,5,0.521304235,0.661971831,0.015584526,0,0.971711398,0.507042254,0.684204761,0.611111111,0.933125625,0.309859155,0.272727273,0.545454545,0.563380282,4.143775494,11,0.073486554,,2.5.5
85,404BA1144_6/11/18_2,404BA1144_06/11/18_1,404BA1144_6/11/18,#N/A,404BA1144,6/11/18,2,"Epiphyte, Integrated, Microalgae, Macroalgae",601,134,0,53,24,77,NA,0.910731498,1.097328029,0.822169462,0.264150943,5.549713496,8,0.483180962,1,0.116966667,8,1,0.603773585,0.276630393,0.3125,0.803020448,0.943396226,0.015305251,0,0.968999038,0.641509434,0.682138866,0.647058824,0.838231884,0.716981132,4.619940979,12,0.019645023,0.761904762,0.125,0.94037871,0.761904762,0.125,0.914772727,0.761904762,0.125,0.880052151,1,0.19047619,0.380952381,0.635135135,13.9614,25,0.175811268,0.202702703,6.022586455,8,0.590004693,0.986486486,0.141066667,8,1,0.472972973,3.035866667,3,0.845765096,0.675675676,0.015584526,0,0.971711398,0.459459459,0.684204761,0.647058824,0.84137632,0.283783784,0.19047619,0.380952381,0.513513514,4.143775494,12,0,,2.5.5
86,404BA1144_6/5/19_1,404BA1144_06/05/19_1,404BA1144_6/5/19,#N/A,404BA1144,6/5/19,1,"Integrated, Macroalgae, Microalgae, Epiphyte",597,77,0,59,24,83,Mayamaea recondita,0.94267943,1.032977562,0.790431033,0.288135593,5.549713496,11,0.206979791,1,0.116966667,4,1,0.593220339,0.276630393,0.285714286,0.745950212,0.983050847,0.015305251,0,0.968999038,0.627118644,0.682138866,0.513513514,1,0.728813559,4.619940979,9,0.33543268,0.52173913,0.25,0.806038895,0.52173913,0.166666667,0.871212121,0.52173913,0.166666667,0.821382008,1,0.217391304,0.434782609,0.56097561,13.9614,27,0.063709017,0.219512195,6.022586455,11,0.352971673,1,0.141066667,4,1,0.463414634,3.035866667,5,0.521304235,0.707317073,0.015584526,0,0.971711398,0.451219512,0.684204761,0.513513514,1,0.280487805,0.217391304,0.434782609,0.524390244,4.143775494,9,0.275629536,,2.5.5
87,404M04517_4/26/17_1,404M04517_04/26/17_1,404M04517_4/26/17,#N/A,404M04517,4/26/17,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,52,0,39,33,72,NA,0.886998467,0.963535901,0.77133744,0.282051282,5.601036951,7,0.579973218,1,1.0301,5,1,0.666666667,0.239092544,0.230769231,0.708862034,0.974358974,0.006493253,0,0.878598905,0.692307692,0.52194109,0.62962963,0.468592172,0.820512821,3.947069701,8,0.369867084,0.71875,0.260869565,0.794357171,0.71875,0.217391304,0.818181818,0.71875,0.173913043,0.811178505,1,0.15625,0.3125,0.647887324,14.82066667,22,0.392127507,0.197183099,6.150725391,9,0.521118072,0.985915493,0.971466667,5,1,0.366197183,2.665933333,4,0.623520222,0.535211268,0.007075274,0,0.8844355,0.38028169,0.522343968,0.62962963,0.472743713,0.450704225,0.15625,0.3125,0.450704225,3.405282669,8,0.302060456,,2.5.5
88,404M04599_8/3/16_1,404M04599_08/03/16_1,404M04599_8/3/16,#N/A,404M04599,8/3/16,1,"Integrated, Microalgae, Epiphyte, Macroalgae",600,127,0,39,23,62,NA,1.156148681,0.845785099,1.033739736,0.307692308,5.505744788,5,0.755334063,1,0.749266667,4,1,0.615384615,0.324377189,0.375,0.834453953,0.974358974,0.020144509,0,1,0.666666667,0.55897456,0.538461538,0.800516658,0.692307692,4.3291337,4,0.831134325,0.913043478,0.285714286,0.76765609,0.913043478,0.19047619,0.846320346,0.913043478,0.19047619,0.787856212,1,0,0,0.661290323,15.9913,15,0.850100701,0.225806452,6.246505375,7,0.686707758,0.983870968,0.8821,4,1,0.403225806,2.914866667,2,0.988365645,0.612903226,0.02017778,0,1,0.419354839,0.568111415,0.538461538,0.822244131,0.370967742,0,0,0.435483871,3.291454461,4,0.694841632,,2.5.5
91,404R4S056_5/4/16_1,404R4S056_05/04/16_1,404R4S056_5/4/16,#N/A,404R4S056,5/4/16,1,"Integrated, Macroalgae, Microalgae, Epiphyte",590,167,0,43,30,73,NA,0.970484645,1.03857673,0.954344194,0.162790698,5.549713496,6,0.667315075,1,0.9433,4,1,0.488372093,0.291048944,0.333333333,0.816687926,0.976744186,0.031358708,0,1,0.604651163,0.66787723,0.692307692,0.684154245,0.720930233,4.473727815,10,0.214779357,0.551724138,0.25,0.806038895,0.551724138,0.1875,0.849431818,0.551724138,0.125,0.880052151,1,0.206896552,0.413793103,0.486111111,13.9614,15,0.736322521,0.111111111,5.698777459,6,0.722442231,0.986111111,0.8215,4,1,0.361111111,3.035866667,3,0.845765096,0.583333333,0.027847328,0,1,0.361111111,0.668305495,0.692307692,0.685308003,0.402777778,0.206896552,0.413793103,0.430555556,4.143775494,10,0.174558045,,2.5.5
