SeqID,Plate,StationCode2,masterid,Date,StaDate,DateReplicate,MostRecent,rand,psa6c,RefStatus,calval,AFDM_Algae..Particulate,Chlorophyll.a..Particulate,Dissolved.Organic.Carbon..Dissolved,SpecificConductivity..Total,Latitude,Longitude,SiteDate,sampledate,old_RefStatus_jeff,ag_1k_01,ag_1k_06,ag_1k_11,ag_1k_16,ag_5k_01,ag_5k_06,ag_5k_11,ag_5k_16,ag_ws_01,ag_ws_06,ag_ws_11,ag_ws_16,agur_1k_01,agur_1k_06,agur_1k_11,agur_1k_16,agur_5k_01,agur_5k_06,agur_5k_11,agur_5k_16,agur_ws_01,agur_ws_06,agur_ws_11,agur_ws_16,area_sqkm,atmca,atmmg,atmso4,bdh_ave,cao_mean,cnl_pi_pct,code_21_1k_01,code_21_1k_06,code_21_1k_11,code_21_1k_16,code_21_5k_01,code_21_5k_06,code_21_5k_11,code_21_5k_16,code_21_ws_01,code_21_ws_06,code_21_ws_11,code_21_ws_16,condqr01,condqr10,condqr50,condqr90,condqr99,elev_range,evi_maxave,grvl_dens,grvl_mines,kfct_ave,lprem_mean,lst32ave,max_elev,maxwd_ws,meanp_ws,mgo_mean,mine_dens,mines,minp_ws,n_mean,nrst_dam,p_mean,paved_int_1k,paved_int_5k,paved_int_ws,ppt_00_09,prmh_ave,roaddens_1k,roaddens_5k,roaddens_ws,s_mean,site_elev,sumave_p,temp_00_09,tmax_ws,ucs_mean,urban_1k_01,urban_1k_06,urban_1k_11,urban_1k_16,urban_5k_01,urban_5k_06,urban_5k_11,urban_5k_16,urban_ws_01,urban_ws_06,urban_ws_11,urban_ws_16,xermtn,xwd_ws,W1_HALL_SWAMP,psa8,total_n_mgl,total_n_mgl_mdl,total_n_mgl_rl,total_p_mgl,total_p_mgl_mdl,total_p_mgl_rl
X569,2,519PS0838,519PS0838,6/1/17,519PS0838_6/1/17,1,Y,0.502305506,CV,Intermediate,,4.24,7.51,11.9,175,38.48359066,-121.3725089,519PS0838_2017-06-01,6/1/17,Intermediate,36.63253697,36.63253697,36.29124005,32.53697383,8.480529397,6.138966658,6.189870196,5.853906847,8.673804951,6.679645366,6.313961748,6.171897609,38.90784983,38.90784983,38.5665529,39.59044369,15.98371087,16.76762535,18.7884958,20.51412573,12.91205177,13.13304044,14.19852148,15.12193839,34.20990572,0.052856955,0.05818896,0.342236864,1.536024369,2.833064985,0.366462331,8.304891923,8.304891923,8.304891923,10.35267349,7.920590481,7.803512344,7.996945788,8.02748791,7.58464655,7.510983663,7.760911315,7.77669622,46.953,196,356,600,886.325,33,4789.791089,0,0,0.312967082,0.117072228,48.1047619,47,8,514.038961,1.098103815,0,0,0.976190476,0.294043545,9999,0.119508452,3,15,30,46013.10156,1.686114297,3.464462313,2.78808595,2.15746551,0.084760402,14,590.8231388,2381.699951,337.5952381,56.88943877,2.275312856,2.275312856,2.275312856,7.053469852,7.503181471,10.62865869,12.5986256,14.66021889,4.238246823,6.45339507,7.884559733,8.950040778,0,51.76635514,1.23,CV,0.805,0.005,0.01,1.01,0.009,0.01
X570,2,519PS0897,519PS0897,6/5/17,519PS0897_6/5/17,1,Y,0.972747449,CV,Stressed,,15.6,1.28,14.1,153.3,38.62792472,-121.4377626,519PS0897_2017-06-05,6/5/17,Stressed,0,0,0,0,0.399961908,0.399961908,0.380916103,0.380916103,0.123730075,0.121796793,0.117930228,0.115996945,74.0625,74.47916667,75.20833333,75.41666667,67.30787544,67.70783735,68.37444053,68.70774212,76.18872703,77.21240007,77.88131579,78.5076993,93.10591823,0.052573365,0.057520767,0.339054254,1.649183849,3.227903511,0,25.9375,25.52083333,24.79166667,24.58333333,32.63498714,32.23502524,31.56842206,31.23512046,23.62374457,22.60587138,21.9379223,21.31250544,46.953,200,353.15,660,919.109,71,3432.248169,0,0,0.333757182,-0.479856868,44.14736842,84,8.189473684,596.0930233,1.138473729,0,0,0.752293578,0.130176059,9999,0.117814986,1,8,209,47550.39844,1.911515457,11.84694434,11.91132629,12.22940223,0.07706469,13,611.9659559,2406.100098,343.6972477,73.2901022,74.0625,74.47916667,75.20833333,75.41666667,66.90791353,67.30787544,67.99352443,68.32682602,76.06499696,77.09060328,77.76338556,78.39170235,0,52.71578947,3.78,CV,0.252,0.005,0.01,0.214,0.009,0.01
X571,2,205PS0365,205PS0365,6/6/17,205PS0365_6/6/17,1,Y,0.038091419,CH,Stressed,,2.91,NA,2.56,333.1,37.26115292,-121.9564044,205PS0365_2017-06-06,6/6/17,Stressed,0.380228137,0.380228137,0.380228137,0.380228137,0.111358575,0.111358575,0.111358575,0.111358575,0.007774962,0.007774962,0.007774962,0.007774962,88.49809886,88.49809886,88.59315589,88.59315589,69.04231626,69.15367483,69.20316753,69.50012373,5.321961156,5.347618529,5.360835964,5.384160848,115.756219,0.043993727,0.036587866,0.255419157,1.500510678,7.244650944,0,10.93155894,10.93155894,10.8365019,10.8365019,24.73397674,24.62261816,24.57312546,24.27616927,8.966863114,8.943538229,8.931098291,8.932653283,36.205,166,302,440.37,918.865,1082,4652.597773,0,0,0.258428895,-0.562942807,61.28453039,1157,10.97527473,1135.854962,5.676612072,0,0,2.350364964,0.081426803,7.17941796,0.12482099,6,29,78,44561.19922,3.372973151,18.44641846,13.22570734,4.041470438,0.345826031,75,907.6295782,2212.199951,277.5036496,93.29292901,88.11787072,88.11787072,88.21292776,88.21292776,68.93095768,69.04231626,69.09180896,69.38876516,5.314186195,5.339843568,5.353061002,5.376385887,0,67.97802198,2.89,Coastal Chaparral,0.294,0.005,0.01,0.033,0.009,0.01
X572,2,514PS0863,514PS0863,6/6/17,514PS0863_6/6/17,1,Y,0.818164753,CH,Stressed,,4.95,33.1,1.5,254,38.95097059,-121.1029935,514PS0863_2017-06-06,6/6/17,Stressed,0,0,0,0,0,0,0,0,0,0,0,0,40.80604534,45.84382872,47.06129303,47.14525609,6.086250869,6.526779504,6.675168096,6.686760955,5.015500604,5.296403569,5.391008194,5.399740929,61.836312,0.049179267,0.044861051,0.289977258,1.455183806,4.662221895,46.46568199,4.575986566,6.255247691,6.549118388,6.465155332,9.401808486,9.594249942,9.703222815,9.691629956,9.410977047,9.530324421,9.597275387,9.588542652,26.8,75,271.9,414.2,717.254,252,4307.151552,0,0,0.277858161,-1.001537563,74.35416667,653,9.70212766,935.6737589,5.216148191,0.103058888,4,1.893333333,0.01902503,9999,0.210523716,3,49,92,80543.89844,1.893553791,8.150404091,3.817466201,3.928778957,0.044798104,401,1339.343926,2209.399902,334.4666667,132.6802951,40.80604534,45.84382872,47.06129303,47.14525609,6.086250869,6.526779504,6.675168096,6.686760955,5.015500604,5.296403569,5.391008194,5.399740929,0,61.62765957,1.95,Interior Chaparral,0.392,0.005,0.01,0.021,0.009,0.01
X573,2,519PS0834,519PS0834,6/7/17,519PS0834_6/7/17,1,Y,0.428573343,CV,Stressed,,15.9,NA,4.23,196.3,38.75942006,-121.2649267,519PS0834_2017-06-07,6/7/17,Stressed,0,0,0,0,0.186846039,0.186846039,0.186846039,0.186846039,0.198585682,0.15741548,0.154993703,0.154993703,34.89583333,40.27777778,41.84027778,42.1875,57.46138515,59.86547085,61.0363727,62.13253612,18.18754238,19.56795505,19.97965708,20.56088346,37.16280588,0.051325117,0.053052337,0.321825571,1.629340763,3.543353159,7.464642173,64.58333333,59.20138889,57.8125,57.46527778,42.3019432,39.8978575,38.73941206,37.64324863,17.43436985,17.09532113,16.9742323,16.68119733,46.9,183.1,290,461,717.254,234,4141.990125,0.138368072,1,0.206878672,-1.329151654,59.88495575,288,8.063063063,655.1325301,1.541772149,0.553472289,4,2,0.024059871,9999,0.148469769,2,12,53,50998.39844,5.225115385,11.00158942,10.65249122,5.605726028,0.046321723,54,710.6184082,2403.300049,349.8888889,123.0795395,34.89583333,40.27777778,41.84027778,42.1875,57.27453911,59.67862481,60.84952666,61.94569008,17.9889567,19.41053957,19.82466337,20.40588976,0,53.45945946,1.92,CV,0.706,0.005,0.01,0.12,0.009,0.01
X574,2,204PS0378,204PS0378,6/8/17,204PS0378_6/8/17,1,Y,0.064852843,CH,Intermediate,,4.14,NA,2.59,521,37.53619521,-121.854243,204PS0378_2017-06-08,6/8/17,Intermediate,0,0,0,0,0,0,0,0,0.000233983,0.000233983,0.000233983,0.000233983,4.644412192,4.644412192,4.644412192,4.644412192,0.379178548,0.379178548,0.379178548,0.4489474,0.068791079,0.069025062,0.069259045,0.07464066,384.642966,0.045339287,0.038605137,0.266781179,1.523250145,4.916264863,2.305582262,6.821480406,6.821480406,6.821480406,6.821480406,2.171934721,2.171934721,2.171934721,2.174968149,0.659364829,0.659364829,0.659364829,0.659598812,64.94,226.21,350.3,574,1159,1228,4039.14835,0,0,0.286299499,-0.723372401,84.34628378,1327,10.01606086,622.5011364,3.938621953,0.033693598,1,0.636752137,0.029222233,5.79167409,0.058901533,2,17,49,47470.5,3.023652485,1.539041621,1.846287171,0.63118587,0.181545649,99,720.780038,2154.800049,285.2371795,96.25167945,4.644412192,4.644412192,4.644412192,4.644412192,0.379178548,0.379178548,0.379178548,0.4489474,0.068557095,0.068791079,0.069025062,0.074406677,0,58.48182587,0.41,Coastal Chaparral,0.186,0.005,0.01,0.033,0.009,0.01
X575,2,523PS0803,523PS0803,6/12/17,523PS0803_6/12/17,1,Y,0.302555439,CH,Intermediate,,8.1,NA,1.15,471,40.03434419,-122.6028371,523PS0803_2017-06-12,6/12/17,Intermediate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23966447,0.23966447,0.23966447,0.23966447,0.051132006,0.051132006,0.051132006,0.051132006,63.36541022,0.035066774,0.030929249,0.202426017,1.485283858,4.662196626,0,3.069466882,3.069466882,3.069466882,3.069466882,3.60695027,3.60695027,3.60695027,3.60695027,4.045109792,4.045109792,4.045109792,4.045109792,44,122.9,248.5,322,505.3,1676,4149.792926,0,0,0.191920977,-0.638199748,102.75,2006,12.77319588,1072.958904,7.116652725,0.2664203,2,3.578947368,0.043122903,9999,0.132665252,0,1,1,69464.29688,2.167390145,0.88954219,1.29367199,1.347813453,0.06406669,330,2914.679695,2335,292.9210526,100.1695876,0,0,0,0,0.23966447,0.23966447,0.23966447,0.23966447,0.051132006,0.051132006,0.051132006,0.051132006,0,78.7371134,1.3,Interior Chaparral,0.032,0.004,0.01,0.024,0.009,0.01
X576,2,507PS0181,507PS0181,6/13/17,507PS0181_6/13/17,1,Y,0.283621359,SN,Intermediate,,2.08,NA,0.76,71.9,40.70311397,-121.9277581,507PS0181_2017-06-13,6/13/17,Intermediate,0,0,0,0,0,0,0,0,0,0,0,0,0.065530799,0.065530799,0.065530799,0.065530799,0.007601672,0.007601672,0.007601672,0.007601672,0.002319002,0.002319002,0.002319002,0.002319002,38.80980856,0.033049701,0.014299079,0.151291837,1.208999991,5.721883203,0,7.404980341,7.404980341,7.404980341,7.404980341,0.99581908,0.99581908,0.99581908,0.99581908,0.303789249,0.303789249,0.303789249,0.303789249,26.793,50,138,209,297.525,1282,4570.040019,0,0,0.157000005,-0.405205345,144,2060,13.95901639,1324.606742,3.454600455,0,0,6,0.016728748,9999,0.250668708,1,1,2,134920,2.474999905,4.630862703,4.420409865,3.613542101,0.030645555,778,5008.064055,2121.600098,291.8510638,127.1817646,0.065530799,0.065530799,0.065530799,0.065530799,0.007601672,0.007601672,0.007601672,0.007601672,0.002319002,0.002319002,0.002319002,0.002319002,1,96.09016393,0.34,West Sierra,0.034,0.004,0.01,0.05,0.009,0.01
X577,2,114PS0344,114PS0344,6/13/17,114PS0344_6/13/17,1,Y,0.156915093,NC,Intermediate,,NA,NA,0.74,254,38.5127469,-123.0766647,114PS0344_2017-06-13,6/13/17,Intermediate,0,0,0,0,0,0,0,0,0,0,0,0,0.10460251,0.10460251,0.10460251,0.10460251,0.141249172,0.141249172,0.141249172,0.141249172,0.045515551,0.045515551,0.045515551,0.045515551,77.11651199,0.03447805,0.0394405,0.223009407,1.485455027,6.801755585,0,10.25104603,10.25104603,10.25104603,10.25104603,3.712204811,3.712204811,3.712204811,3.712204811,1.989846531,1.989846531,1.989846531,1.989846531,38.284,150.9,259,356,505.3,688,4876.920397,0,0,0.190666046,-0.593109304,69.05439331,710,12.36708861,1703.222857,10.65080546,0,0,2.72826087,0.012166457,9999,0.086587459,0,12,19,128831,3.953880634,3.920778913,2.44442496,1.903850447,0.064282425,22,1475.245976,2028,289.5326087,142.4067095,0.10460251,0.10460251,0.10460251,0.10460251,0.141249172,0.141249172,0.141249172,0.141249172,0.045515551,0.045515551,0.045515551,0.045515551,1,77.37130802,1.16,NC,NA,NA,NA,NA,NA,NA
X580,2,106PS0334,106PS0334,6/22/17,106PS0334_6/22/17,1,Y,0.642723879,NC,Intermediate,,NA,NA,NA,227.4,40.62900838,-123.1654108,106PS0334_2017-06-22,6/22/17,Intermediate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009862906,0.009862906,0.009862906,0.009862906,0.014728896,0.014728896,0.014728896,0.014728896,48.8835045,0.033148788,0.01825066,0.158515541,1.501149882,5.383433862,0,6.950269623,6.950269623,6.950269623,6.950269623,7.716079824,7.716079824,7.716079824,7.716079824,7.809997238,7.809997238,7.809997238,7.809997238,35.5417,77.747,193,259,300.16,1010,4792.39783,0,0,0.155486026,-0.927829415,128.0196078,1884,12.21768707,1284.258929,2.681160464,0,0,8.152542373,0.014048078,9999,0.045487667,2,15,20,101276,3.304544102,3.074272629,3.370523966,3.379499141,0.044989428,874,3858.610703,1952.900024,294.6440678,126.0090739,0,0,0,0,0.009862906,0.009862906,0.009862906,0.009862906,0.014728896,0.014728896,0.014728896,0.014728896,1,83.31972789,0,NC,NA,NA,NA,NA,NA,NA
X581,2,517PS0836,517PS0836,6/7/17,517PS0836_6/7/17,1,Y,0.321694841,CH,Intermediate,,21.2,NA,1.76,212,39.3471641,-121.4025768,517PS0836_2017-06-07,6/7/17,Intermediate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068275834,0.068275834,0.068275834,0.068275834,0.06300555,0.06300555,0.06300555,0.06300555,97.13431783,0.045041369,0.038765106,0.257293648,1.498149959,5.555227457,21.58341885,0,0,0,0,3.008152938,3.008152938,3.008152938,3.008152938,1.898505471,1.898505471,1.898505471,1.898505471,26.8,159.18,257,407.8,601.166,861,4522.415389,0,0,0.27326433,-1.096693482,91.14527027,1004,10.58585859,1179.313901,3.266206976,0.089238993,2,2.043859649,0.011163666,9999,0.213338758,0,10,46,69443.70313,2.851151001,0,1.06765746,1.930036326,0.032482568,143,1935.36132,2381.399902,342.2368421,156.7113294,0,0,0,0,0.068275834,0.068275834,0.068275834,0.068275834,0.06300555,0.06300555,0.06300555,0.06300555,0,65.69360269,0.11,Interior Chaparral,0.212,0.005,0.01,0.021,0.009,0.01
X583,2,102PS0331,102PS0331,7/11/17,102PS0331_7/11/17,1,Y,0.207493519,NC,Reference,cal,NA,NA,NA,96.6,41.98886093,-123.1642933,102PS0331_2017-07-11,7/11/17,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01471093,0.01471093,0.01471093,0.01471093,0.037905571,0.037905571,0.037905571,0.037905571,123.4647154,0.031487124,0.009873186,0.125060213,1.487728,5.018534288,0,2.660217654,2.660217654,2.660217654,2.660217654,2.054626588,2.054626588,2.054626588,2.054626588,1.758964303,1.758964303,1.758964303,1.758964303,23,43.98,103,203.2,300.02,1345,4786.554197,0,0,0.189728662,-1.015761754,140.457672,2021,16.0928382,1427.670213,5.00668913,0,0,8.777027027,0.022993882,9999,0.150458098,0,0,0,83865.60156,2.681442735,0,0.041795495,0.286384835,0.058727816,676,5800.80259,1585.300049,259.7567568,113.3371857,0,0,0,0,0.01471093,0.01471093,0.01471093,0.01471093,0.037905571,0.037905571,0.037905571,0.037905571,1,110.9655172,0.44,NC,0.111,0.005,0.01,NA,NA,NA
X590,2,526PS2040,526PS2040,8/2/17,526PS2040_8/2/17,1,Y,0.828558507,DM,Reference,val,26.5,47.7,0.96,49.3,41.42168,-120.3141,526PS2040_2017-08-02,8/2/17,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.54898747,0.044028276,0.013929577,0.175623303,1.382845798,5.954535188,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3762,42.59,98,141,198.745,540,3760.720426,0,0,0.175627226,-0.635196213,181.1935484,2331,12.24137931,732.1304348,3.384072525,0,0,10.90909091,0.008758234,9999,0.262791362,0,0,0,45287.89844,2.114076952,0.985334931,0.578384965,0.550669707,0.017776193,1791,6045.433194,1496.300049,242,107.1612317,0,0,0,0,0,0,0,0,0,0,0,0,0,97.86206897,0.38,DM,0.248,0.005,0.01,0.196,0.009,0.01
X591,2,514PS0863,514PS0863,6/6/17,514PS0863_6/6/17,2,N,0.449625632,CH,Stressed,,4.95,33.1,1.5,254,38.95097059,-121.1029935,514PS0863_2017-06-06,6/6/17,Stressed,0,0,0,0,0,0,0,0,0,0,0,0,40.80604534,45.84382872,47.06129303,47.14525609,6.086250869,6.526779504,6.675168096,6.686760955,5.015500604,5.296403569,5.391008194,5.399740929,61.836312,0.049179267,0.044861051,0.289977258,1.455183806,4.662221895,46.46568199,4.575986566,6.255247691,6.549118388,6.465155332,9.401808486,9.594249942,9.703222815,9.691629956,9.410977047,9.530324421,9.597275387,9.588542652,26.8,75,271.9,414.2,717.254,252,4307.151552,0,0,0.277858161,-1.001537563,74.35416667,653,9.70212766,935.6737589,5.216148191,0.103058888,4,1.893333333,0.01902503,9999,0.210523716,3,49,92,80543.89844,1.893553791,8.150404091,3.817466201,3.928778957,0.044798104,401,1339.343926,2209.399902,334.4666667,132.6802951,40.80604534,45.84382872,47.06129303,47.14525609,6.086250869,6.526779504,6.675168096,6.686760955,5.015500604,5.296403569,5.391008194,5.399740929,0,61.62765957,1.95,Interior Chaparral,0.392,0.005,0.01,0.021,0.009,0.01
X80,2,403M05780,403M05780,5/26/16,403M05780_5/26/16,2,N,0.599597764,SC,Intermediate,,NA,NA,NA,NA,34.60452,-118.55686,403M05780_2016-05-26,5/26/16,Intermediate,0,0,0,0,0,0,0,0,0,0,0,0,1.251042535,1.251042535,1.251042535,1.251042535,0.162843387,0.162843387,0.162843387,0.162843387,0.238928026,0.238928026,0.238928026,0.238928026,73.0764171,0.056974554,0.030056454,0.372086025,1.626998227,4.812344709,2.637776554,8.006672227,8.006672227,8.006672227,8.006672227,2.966581705,2.966581705,2.966581705,2.966581705,2.085078083,2.085078083,2.085078083,2.085078083,51.4082,200,404,574,1159,1060,3284.076467,0,0,0.187999994,-1.489649217,87.86995516,1660,5.982608696,579.6900585,1.626465901,0,0,0.176470588,0.006227665,9999,0.131946056,0,2,7,45324.60156,6.986000061,0.146474154,0.030022072,0.050506251,0.046538525,600,600.9794604,2369.800049,318.7764706,157.344613,1.251042535,1.251042535,1.251042535,1.251042535,0.162843387,0.162843387,0.162843387,0.162843387,0.238928026,0.238928026,0.238928026,0.238928026,0,35.66086957,0,SC,0.39,0,0.1,NA,NA,NA
X82,2,902WE0888,902WE0888,6/6/16,902WE0888_6/6/16,1,Y,0.253753239,SC,Intermediate,,150.7937,217.8,NA,2003,33.45407,-117.30182,902WE0888_2016-06-06,6/6/16,Intermediate,7.381615599,7.381615599,7.381615599,7.381615599,19.83687382,19.83687382,20.13512691,20.34816483,15.10989983,15.10282094,15.27625385,15.4001345,7.47446611,7.47446611,7.47446611,7.47446611,20.20816848,20.20816848,20.50642157,20.71945949,15.37181892,15.36827947,15.54171238,15.66559303,25.43247919,0.067994842,0.030977473,0.403030892,1.58554443,5.181919215,0,3.38904364,3.38904364,3.38904364,3.38904364,4.966826952,4.966826952,4.966826952,4.966826952,4.233178777,4.243797119,4.243797119,4.243797119,32,261.33,441,836.9,1171,492,3957.419485,0,0,0.264685632,-2.539690938,53.03846154,633,6,451.8305085,2.810662478,0,0,0,0.016275235,9999,0.177562964,1,7,9,29613.09961,4.809095169,2.619150092,2.095831549,1.640245245,0.026383123,141,567.2388852,2475.100098,311.1785714,143.1211939,0.092850511,0.092850511,0.092850511,0.092850511,0.371294662,0.371294662,0.371294662,0.371294662,0.261919088,0.265458535,0.265458535,0.265458535,0,31.84615385,1.31,SC,2.9,0.06,0.2,0.0041,0.00083,0.01
X95,2,907M23331,907M23331,6/8/16,907M23331_6/8/16,2,N,0.636250356,SC,Stressed,,46.0404,167.7,NA,2359,32.84058,-116.90771,907M23331_2016-06-08,6/8/16,Stressed,0,0,0,0,4.085497836,3.566919192,3.445165945,3.49476912,2.189410599,1.91150528,1.846257944,1.872840192,78.20440429,78.37380011,78.37380011,79.89836251,35.85407648,36.48088023,36.50793651,36.9047619,25.00906213,25.45129407,25.70745028,26.0457698,37.24290896,0.09587478,0.031273644,0.431760042,1.580860279,3.983560436,0,14.34217956,14.17278374,14.17278374,14.34217956,15.51677489,15.37247475,15.2958153,15.21915584,17.86568715,18.4504966,18.45532974,18.34658418,75,200,404,574,782.086,522,3129.908189,0,0,0.261840566,-2.480155393,28.46956522,673,7.307692308,439.2317073,2.170938892,0.050083253,1,1.56097561,0.010612937,9999,0.149794412,6,54,77,30079.19922,4.660051193,10.86968414,6.214728787,5.262341783,0.028810258,151,744.5649125,2561.800049,326.7804878,139.4365601,78.20440429,78.37380011,78.37380011,79.89836251,31.76857864,32.91396104,33.06277056,33.40999279,22.81965153,23.53978879,23.86119233,24.17292961,0,43.21367521,2.47,SC,1.9,0.06,0.2,0.11,0.00083,0.01
X1000.513PS0984,3,513PS0984,513PS0984,6/26/19,513PS0984_6/26/19,1,Y,0.508759828,CH,Reference,cal,3.61,4.2,1.3,403.2,39.16048202,-122.6010624,513PS0984_2019-06-26,6/26/19,Reference,0,0,0,0,0,0,0,0,0,0,0,0.028395692,0.051679587,0.051679587,0.051679587,0.051679587,0.026490768,0.026490768,0.026490768,0.026490768,0.02983954,0.02983954,0.02983954,0.058235232,187.000196,0.033929067,0.0387167,0.218807081,1.496713321,3.44738933,0,2.325581395,2.325581395,2.325581395,2.325581395,2.500728496,2.500728496,2.500728496,2.500728496,3.411814533,3.411814533,3.411814533,3.411814533,26.8,162.3,289.5,356.4,505.3,1352,3869.209995,0,0,0.196003424,-0.671496575,101.7474227,1813,10.52241379,1179.174528,3.411386499,0,0,1.375,0.057430913,9999,0.11817501,0,0,2,74154.20313,2.093633834,0.743557355,0.25177457,0.274092992,0.057629764,461,1408.817028,2116,316.875,103.9881246,0.051679587,0.051679587,0.051679587,0.051679587,0.026490768,0.026490768,0.026490768,0.026490768,0.02983954,0.02983954,0.02983954,0.02983954,0,66.47413793,0.39,Interior Chaparral,0.24,0.005,0.01,0.199,5.00E-04,0.0032
X1001.113PSO360,3,113PS0360,113PS0360,6/19/19,113PS0360_6/19/19,3,N,0.459862631,NC,Intermediate,,2.96,0.54,1.21,259,38.74716661,-123.3488149,113PS0360_2019-06-19,6/19/19,Intermediate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007404665,0.007404665,0.007404665,0.007404665,0.004598194,0.004598194,0.004598194,0.004598194,58.7187004,0.03321213,0.038024124,0.214421418,1.492768396,3.035314186,0,6.067677946,6.067677946,6.067677946,6.067677946,1.477230655,1.477230655,1.477230655,1.477230655,1.629293564,1.629293564,1.629293564,1.629293564,56.168,135.2,226.4,290,505.3,677,4834.75678,0,0,0.223631018,-0.611374082,68.1027027,789,14.38251366,1480.857143,2.322573857,0,0,1.085714286,0.033408803,9999,0.125895934,0,0,2,113885,2.439287511,2.862443497,3.397345295,2.724303824,0.04936133,112,1524.080213,2009.099976,288.1142857,81.08586118,0,0,0,0,0.007404665,0.007404665,0.007404665,0.007404665,0.004598194,0.004598194,0.004598194,0.004598194,1,85.92349727,0.18,NC,0.1,0.005,0.01,0.27,5.00E-04,0.0032
X1002.533PS0955,3,533PS0955,533PS0955,7/1/19,533PS0955_7/1/19,1,Y,0.95184431,CH,Intermediate,,10.1,30.3,1.22,245,38.15831246,-120.6151751,533PS0955_2019-07-01,7/1/19,Intermediate,0,0,0,0,0,0,0,0,0,0,0,0,0.675675676,0.675675676,0.675675676,0.675675676,0.292087095,0.292087095,0.292087095,0.292087095,0.149877335,0.149877335,0.149877335,0.149877335,107.4879136,0.043638672,0.019269436,0.222344238,1.328377273,6.643812947,2.214963695,7.432432432,7.432432432,7.432432432,7.432432432,1.864046734,1.864046734,1.864046734,1.864046734,1.260979143,1.260979143,1.260979143,1.260979143,26.1,31,179.5,356,500.45,1169,4099.359708,0,0,0.233199291,-0.986401079,116.1796407,1479,9.504504505,925.4098361,2.582382516,0.176991876,3,3.431818182,0.044116621,14.0518979,0.139948637,3,13,77,75096.10156,2.390885164,2.90577078,1.880730121,1.446101041,0.049616516,310,1403.370292,2340.199951,331.8712121,139.561204,0.675675676,0.675675676,0.675675676,0.675675676,0.292087095,0.292087095,0.292087095,0.292087095,0.149877335,0.149877335,0.149877335,0.149877335,0,61.05705706,0.14,Interior Chaparral,0.2,0.005,0.01,0.679,5.00E-04,0.0032
X1003.205COY395,3,205COY395,205COY395,6/4/19,205COY395_6/4/19,1,Y,0.536408386,CH,Intermediate,,6.3,8.16,5.67,303.5,37.2069,-121.723,205COY395_2019-06-04,6/4/19,Intermediate,0.427960057,0.427960057,0.427960057,0.427960057,0.898583956,0.898583956,0.898583956,0.898583956,0.236522542,0.279619189,0.25756185,0.266045442,15.40656205,15.40656205,15.40656205,15.47788873,6.705295448,6.767266755,6.915997893,6.93149072,1.0959104,1.182952052,1.218413467,1.264733878,530.4357034,0.043019874,0.032391254,0.244749991,1.519717552,8.034253435,4.542509923,20.9700428,20.9700428,20.9700428,20.89871612,10.08892883,10.073436,10.05174604,10.03625321,1.721660137,1.72929537,1.716060966,1.725223246,90.871,248,356,955,1171,1029,4112.271183,0,0,0.28222859,-0.674395897,70.14338235,1110,9.496954933,614.432947,5.890625739,0.034428715,1,0.710077519,0.061790925,9.49054497,0.096267584,7,43,131,55384.60156,3.006244476,2.574704207,1.849326456,0.667917375,0.437102698,81,542.8018332,2253,298.7178295,85.29355317,14.978602,14.978602,14.978602,15.04992867,5.806711493,5.8686828,6.017413937,6.032906764,0.859387858,0.903332864,0.960851617,0.998688437,0,55.8410475,1.04,Coastal Chaparral,0.2,0.005,0.01,0.197,5.00E-04,0.0032
X1004.201RDW790,3,201RDW790,201RDW790,5/14/19,201RDW790_5/14/19,2,Y,0.782854445,CH,Reference,cal,NA,97.1,1.57,350.9,37.8825,-122.5771,201RDW790_2019-05-14,5/14/19,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.520899944,0.045738508,0.049457733,0.292773654,1.421000004,0,0,1.242236025,1.242236025,1.242236025,1.242236025,0.428418422,0.428418422,0.428418422,0.428418422,0.428418422,0.428418422,0.428418422,0.428418422,11,48.773,224.5,440.3,600.6,374,5192.654563,0,0,0.187999994,0,20.28571429,417,8,910.2,0,0,0,2,0,9999,0,1,1,1,83818.29688,1.73300004,0.293258722,0.990762929,0.990762929,0,43,854.1833191,1832.099976,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.11111111,1.22,Coastal Chaparral,0.0025,0.005,0.01,0.181,5.00E-04,0.0032
